name,price,shape,category_id
VOMIBREAK 30 TABS,24.75,CAPS-TABS,9
VOMIDOXINE-B6  TABS,6,CAPS-TABS,9
VOMISTOP 10 SOFT GELATIN CAPS.,7,CAPS-TABS,9
WELEVON 10 CAP,14.4,CAPS-TABS,
WELLNESS 20 TABS,16.5,CAPS-TABS,
WINDIPINE 5MG 30TAB.,21,CAPS-TABS,
X-ADE  16TAB,42,CAPS-TABS,
XALTEC 5MG 10 TAB,10.5,CAPS-TABS,
XANOXIBAN 10 MG 10 TAB.,130,CAPS-TABS,
XANTHISTOP 80 MG 30 TAB,79,CAPS-TABS,
XEFO RAPID 8MG 20 TAB,60,CAPS-TABS,
XIGDUO 5/1000MG 56  TABS,345,CAPS-TABS,
XITHRONE 500MG 3 F.C.TAB,32.5,CAPS-TABS,
XITHRONE 500MG 5 F.C.TAB.,45,CAPS-TABS,
X-TENSION 150MG 28 TAB.,60,CAPS-TABS,10
X-TENSION PLUS 150/12.5MG 28 TAB.,63,CAPS-TABS,10
YASMIN 21 TAB.,78,CAPS-TABS,
YAZ 28 TAB,83,CAPS-TABS,
YEAST 60 TAB (MEPACO),14.25,CAPS-TABS,
ZALLANZ 15 MG 30 CAP,61.5,CAPS-TABS,
ZANDROS 20 CAP,32.5,CAPS-TABS,
ZANOGLIDE 4/30 MG 30 TAB,39,CAPS-TABS,
ZESTORETIC-20 10 TAB.,34,CAPS-TABS,
ZESTRIL 10MG 10 TAB.,18,CAPS-TABS,
ZESTRIL 20MG 10 TAB.,34,CAPS-TABS,
ZESTRIL 5MG 10 TAB.,13,CAPS-TABS,
ZINCTRON 30 CAP,40.5,CAPS-TABS,
ZISROCIN 500 MG 3 CAPS.,32.5,CAPS-TABS,
ZITHRODOSE 500 MG 5 CAPS.,36,CAPS-TABS,
ZITHROKAN 500MG 3 CAPS.,32.5,CAPS-TABS,
ZITHROMAX 250MG 6 CAPS.,79,CAPS-TABS,
ZOLLIPAK 30MG 10 CAPS,33.6,CAPS-TABS,
ZOVIRAX 400MG 10 TAB.,33,CAPS-TABS,
ZURCAL 20 MG 14 TAB,41.5,CAPS-TABS,6
ZURCAL 40 MG 14 TAB 1 STRIP,46,CAPS-TABS,6
ZURCAL 40 MG 14 TAB 2 STRIP,46,CAPS-TABS,6
ZYLORIC 100MG 30 TAB.,16.25,CAPS-TABS,
ZYLORIC 300MG 30 TAB,24.25,CAPS-TABS,
ZYMOGEN FORTE 20TAB.,13,CAPS-TABS,
ZYRTEC 10 MG 20 TAB,39.75,CAPS-TABS,
ALCAFTAPRO 0.25% EYE DROPS 3 ML,95.5,DROPS,
ALFACALCIDOL 2MCG/ML ORAL DROPS,65,DROPS,13
ALFACARENO 2MCG/ML DROP,85,DROPS,
ALZMENDA 10MG/GM ORAL DROPS,33,DROPS,
AMBROXOL 7.5MG/ML ORAL DROPS,5,DROPS,7
ARTELAC OPHTIOLE 3.2MG/ML EYE DROPS,20,DROPS,
AZELAST 0.05% EYE DROPS,15,DROPS,
BALKIS 0.05% INFANTILE N. DROPS 10 ML,3.5,DROPS,
BALKIS 0.1% ADULT N. DROPS 10 ML,3.75,DROPS,
BENOX 0.4% EYE DROPS,9,DROPS,
BETOPTIC 5MG/ML EYE DROPS,23.4,DROPS,
BRONCHOPRO 7.5MG/ML ORAL DROPS,11.75,DROPS,7
CALCIDOVEROS 30ML ORAL DROP,23.4,DROPS,13
CETAL 10% ORAL DROPS,7,DROPS,4
CIPRO 3.5MG/ML EAR DROPS,7,DROPS,
CIPROCIN 0.3 % EYE OINT. 5GM,10.5,DROPS,
CIPROCIN 0.3% EYE/EAR DROPS,10.5,DROPS,
CIPROXASON OTIC SUSP. 15 ML DROPS,12,DROPS,
CONJYCLEAR FORTE 0.2% EYE DROPS,33.6,DROPS,
CORASORE 150MG/ML ORAL DROPS,12,DROPS,
CORNEFRESH 1.5% EYE DPS. 5 ML,32.4,DROPS,
CORNEREGEL 50MG/G  EYE GEL,9,DROPS,
CORNEREGEL FLUID 50MG/ML EYE DROPS,12,DROPS,
CORNETEARS 10MG/G AQUEOUS EYE GEL,16.8,DROPS,
CURISAFE PEDIATRIC DROPS 100MG/ML ORAL D,7.25,DROPS,
C-VIT ORAL DROPS 15 ML,13.5,DROPS,13
CYANARO 1% EYE DROPS 2.5 ML,18,DROPS,
DENTINOX 2.65%  INFANT COLIC DROPS,30.75,DROPS,
DEPZABID 5MG/ML EYE DROPS,12,DROPS,
DEXACIPAREX EAR DROPS,12,DROPS,
DEXAFLOX EYE DROPS 5 ML,25.25,DROPS,
DEXATROL eye oint.,11.75,DROPS,
DEXATROL EYE/EAR DROPS,11.75,DROPS,
DEXONIUM 0.1% eye drops (AR.),5,DROPS,
DIFLUSTERO 0.05% 5ML EYE DROPS,36,DROPS,
DROPIFLOX OTIC SUSP. 7.5 ML,12,DROPS,
DUOEFFECTUM EYE DROPS 10 ML,14,DROPS,
EFEMYO EYE DROPS 10 ML,24,DROPS,
ENRICH  DROPS,20,DROPS,13
EPICROM 4% eye drops,9.7,DROPS,
EPIDEXONE 0.05% EYE OINT.,6,DROPS,
EPIDEXONE 1MG/ML EYE/EAR DROPS,5,DROPS,
EPIFENAC 0.1% EYE DROPS,9,DROPS,
EYE PATCH,2,DROPS,
FLABU 40MG/ML ORAL DROPS.,6,DROPS,
FLAMOFENAC 0.09% EYE DROPS 5 ML,25.75,DROPS,
FLUCON 0.1% EYE DROPS,12.6,DROPS,
FORTAMIND 100MG/ML ORAL DROPS 30 ML,47.5,DROPS,
FORTYMOX 5MG/ML EYE DROP,27.6,DROPS,
FORTYMOX PLUS EYE DROP 5 ML,20,DROPS,
GANVIR EYE GEL 10 GM,42,DROPS,
GATIGRAND 0.3% 5ML EYE DPS.,14.4,DROPS,
HARTIFRIN 7.5MG/ML ORAL DROP,8.75,DROPS,
HISTAZINE-1 1GM/100ML ORAL DROPS,11,DROPS,
HYALUGRAND 0.2% EYE DROPS 10 ML,20.5,DROPS,
HYDROFERRIN 5G/100ML ORAL DROPS,21.75,DROPS,
HYFRESH 0.2% EYE DROPS,34.5,DROPS,
ISOPTO MAXITROL EYE DROPS,15.6,DROPS,
ISOPTOFENICOL 0.5% EYE DROPS,9,DROPS,
KALOBIN ORAL  DROPS 20 ML,22.8,DROPS,
LACRITEARS   15 ML  EYE DROPS,23.5,DROPS,
L-CARNITINE 30GM/100ML DROP,39.75,DROPS,
LEVOHISTAM 5MG/ML ORAL DROPS 20 ML,23,DROPS,
LUBRIVISC 0.1% EYE DROPS,13.5,DROPS,
LYSE 0.65% NASAL DROPS 15ML,5.5,DROPS,
MEMEXA 1GM/100ML ORAL DROPS,30,DROPS,
MIDODRINE 1% ORAL DROPS 10ML,20,DROPS,
MOXAQUA 0.5%  5ML  EYE DROP,16.5,DROPS,
MOXIFLOX EYE DROPS 5 ML,16.5,DROPS,
MOXYSEYARO 0.5% EYE DROPS 5 ML,16.5,DROPS,
MYDRAPID 0.5% EYE DROPS 10 ML,9,DROPS,
MYDRAPID 1% EYE DROPS 10 ML,14,DROPS,
MYDRIACYL 1% EYE DROPS,32.5,DROPS,
NAPHCON A EYE DROPS,12,DROPS,
NASOSTOP 0.05% NASAL PAED DROPS,6.75,DROPS,
NASOSTOP 0.1% NASAL ADULT DROPS,7.5,DROPS,
NEVANAC 1MG/ML EYE DPS.,27.6,DROPS,
NEVXAL 1MG/ML EYE DPS.,18.6,DROPS,
NORMO-TEARS EYE DROPS.,13.5,DROPS,
NOSTAMINE EYE/NOSE DROPS 15ML,7,DROPS,
OCUMETHYL EYE DROPS,7,DROPS,
OCUSEELLERGE 0.05% EYE DROPS 5 ML,18,DROPS,
OFUSIDIC STERILE VISCOUS EYE DROPS,14.4,DROPS,
OLOPATANOL EYE DROPS 5 ML,13.5,DROPS,
OMEGA GRAND ORAL DROP,60,DROPS,
ONE ALPHA 2MCG/ML ORAL DROPS 10ML,109,DROPS,
OPTEST 0.05% EYE DPS.,19.2,DROPS,
OPTIDEX -T EYE DROPS,21.5,DROPS,
OPTIPRED 10MG/ML EYE SUSP.,28,DROPS,
ORCHADEXOLINE EYE DROPS.,13.5,DROPS,
ORCHAPRED EYE SUSP.,18,DROPS,
ORCHAZID 0.025% EYE DPS 10ML.,22.5,DROPS,
ORCHINOHIST 0.25% EYE DPS. 3 ML,45,DROPS,
OTAL EAR DROPS,7,DROPS,
OTOCORT EAR DROPS,10.5,DROPS,
OTRIVIN 0.05% PED. NASAL DROPS,10,DROPS,
OTRIVIN 0.1% ADULT NASAL DROPS,10,DROPS,
OTRIVIN BABY SALINE NASAL DROPS 15 ML,9,DROPS,
OXYMET 0.025% PAED.NASAL DROPS,5.25,DROPS,
OXYMET 0.05% ADULT NASAL DROPS,5.25,DROPS,
PATANOL 0.1% EYE DROPS.,39,DROPS,
PEOPO-OTIC EAR DROPS 15 ml,18,DROPS,
PHARMAGATIN 3MG/ML EYE DROPS,21.75,DROPS,
PHARMATEARS 0.5% 15 ML EYE DROPS,27,DROPS,
PICOLAX 0.75% DROPS 15ML,6,DROPS,
PLEGICA 1% EYE DROPS,12,DROPS,
POLYFRESH 0.2% EYE DROPS 20 AMP,40,DROPS,
POLYFRESH 2MG/ML EYE DROP,32,DROPS,
PRISOLINE  EYE & NASAL DROPS,9,DROPS,
PRIVACOND 15ML EYE DROPS,13.5,DROPS,
REMOWAX 5 % EAR DROPS.,10.25,DROPS,
RESPIRIN 150mg/ml oral drops,5.25,DROPS,
RHINEX ADULT NASAL DROPS,6,DROPS,
RHINEX INFANTILE 0.05% NASAL DROPS,6,DROPS,
ROMALEX 0.1% EYE DROPS 5 ML,9,DROPS,
SALINEX 0.9GM/100ML NASAL DROPS 20ML,7.5,DROPS,
SELGON 40MG/ML ORAL DROPS,12,DROPS,
SIMETHICONE EMULSION 2g/100ml  oral drop,8,DROPS,
SOLOFRESH 0.2% EYE DROPS 10 ML,30.75,DROPS,
SOMAZINA 100MG/ML ORAL DROPS. 30 ML,73,DROPS,
SYSTANE EYE GEL DROPS 10 ML,100,DROPS,
SYSTANE ULTRA EYE DROPS 10 ML,135,DROPS,
TEARS GUARD 0.3% EYE DROPS 15ML,19,DROPS,
TEARS NATURALE EYE DROPS 15 ML,30,DROPS,
TEBOFORTIN 40MG/ML ORAL DROPS 30 ML,24.75,DROPS,
TERRAMYCIN EYE OINT.,11.25,DROPS,
TIMOLOL MALEATE 0.5% EYE DROP,9.75,DROPS,
TOBRADEX EYE DROPS,40,DROPS,
TOBRADEX EYE OINT.,32,DROPS,
TOBREX 0.3% EYE DROPS,19.2,DROPS,
TOBRIN 0.3% EYE DROPS,12,DROPS,
TOBRIN 0.3% EYE OINT.,9.75,DROPS,
TRILLERG EYE DROPS 10 ML,12,DROPS,
TYMER 0.3% EYE DROPS,38,DROPS,
URICODROP 120MG 10 TABS,30,DROPS,
URICODROP 80 MG 30 TABS.,69,DROPS,
VASCON 1% ORAL DROPS,11.75,DROPS,
VIDROP ORAL DROPS 15ML,10.5,DROPS,
VIOTIC EAR DROPS,9.5,DROPS,
XOLAMOL EYE DROPS,65,DROPS,
ZYRTEC 10MG/ML ORAL DROPS,18,DROPS,
ACETYLCICTEIN 600 MG EFF 10 SACHETS,30,EFF,
ACETYLCISTEIN 200MG  10 SACHETS,14,EFF,
ACTI-COLLA-C 10 SACHETS,130,EFF,
API-GROW 10 SACHETS,67,EFF,
ASCOZENTAL 10 SACHETS,25,EFF,
ASPATREND GRANULES IN SACHETS,30,EFF,
BIDALKIN VAGINAL DOUCHE POWDER  12SACHET,12,EFF,
BREXIN 20MG SACHET,29,EFF,
BRONCHO-VAXOM CHILDREN 10 SACHETS.,55,EFF,
BRUFEN  EFF GRANULES 600 MG 20 SACHETS,45,EFF,4
CAD-BON 10 SACHETS 100 GM,46.5,EFF,
CALCIUM EFF.INSTANT 10 SACHETS,9,EFF,13
CATAFAST 50MG 9 SACHETS,36,EFF,4
CEMPION 10 SACHETS,60,EFF,
CH ALPHA 10 SACHETS,110,EFF,
CHOCO MONSTER POWDER 15 SACHETS,60,EFF,13
CITROCID MAGNESIUM PLUS EFF. SALT.12 SAC,12,EFF,13
COLI-URINAL EFF. GRANULES,13.5,EFF,
COMPLIR 14 SACHETS,80,EFF,
DECLOPHEN FAST 50MG 10 SACHETS,18,EFF,4
DIASMECT 3GM 10 SACHETS,9,EFF,
DICLOTAZEN 50MG SACHETS,18,EFF,
DICLOWAD 50MG SACHETS.,21.6,EFF,
DULAGEN 10 SACHETS,100,EFF,
DULEFER 100 MG 14 SACHETS,75,EFF,
EGY GROWTH 200GRAM SACHET,43,EFF,13
EPIMAG 2.125G EFF POWDER 12 SACHETS,10,EFF,13
FAWAR FRUIT 6 SACHET,6,EFF,6
FEMALVIT 10 SACHET,65,EFF,
FLASH ACT 9 SACHET,16.25,EFF,
FLECTOR 50 GRANULES 9 SACHETS,18,EFF,4
G.C. MOL 6 SACHET,12,EFF,
GENOWAY 10 SACHETS,95,EFF,
HERBATREND 10 SACHETS,25,EFF,
HIDRASEC CHILDREN 30 MG 16 SACHETS,50,EFF,
HIDRASEC INFANTS 10 MG SACHETS,50,EFF,
HYDRO-SAFE SALTS 10 SACHETS,7.25,EFF,
IMMUGUARD 3GM 7 SACHETS,55,EFF,
INLETAIR 4MG SACHETS,38.5,EFF,
INNOFER POWDER 15 SACHET,45,EFF,
ISOSWEET 50 SACHETS,38,EFF,
KALIG 10 SACHETS,130,EFF,
KELLAGON 20MG 10 SACHETS,15,EFF,
LACTEOL FORTE 6 SACHETS,36,EFF,
LELIPEL  4MG ORAL GRANULES 14 SACHETS,57,EFF,
LOHYDRAN 10 SACHETS (ORS),5,EFF,
LOLAWEST 3GM 6 SACHETS,45,EFF,
MAMY VITAL 14 SACHETS,110,EFF,
MONURIL 3GM 1 SACHET,60,EFF,
MOTIL FAST 10 SACHETS,8.5,EFF,
MUCOBRAVE 6000MG SACHETS,30,EFF,
NATROL 100 MG 30 SACHETS,155,EFF,
NEXIPRO 7 SACHETS,27,EFF,
NEXIUM 10 MG 28 SACHETS,280,EFF,6
ORNITATE 3GM 10 SACHETS,50,EFF,
ORS 10 SACHET,6.75,EFF,
PALMEFER 15 ORAL SACHETS,75,EFF,
PRAVOTIN 100MG 14 SACHETS,85,EFF,
PRAVOTIN 30 SACHETS,165,EFF,
PRIMA GROWTH POWDER 8 SACHETS,49,EFF,
PROXIMOL COMPOUND EFF.GRANULES,15,EFF,
RANI-F EFF,15,EFF,6
RENAL-S  12 SACHETS,10.5,EFF,
ROYAL REGIME 25 SACHETS,14,EFF,
ROYAL REGIME 50 SACHETS,26,EFF,
SILYMARIN PLUS 10 SACHETS,29,EFF,
SPECPRO 7 SACHETS,50,EFF,
STATUKAST 4MG 10 SACHETS,33,EFF,
STONOSOLVIN 2MG 12  SACHETS,16.5,EFF,
SWEETAL 1G*75 SACHETS,45,EFF,
UR-AID 12 SACHETS,11,EFF,
URICOL 6 EFF.GRANULES,4,EFF,
URIVIN 10 EFF. SACHETS,11.25,EFF,
UROSOLVINE EFFT GRANULES 12 SACHETS,13.5,EFF,
VAGYL POWDER SACHET,6,EFF,
VITACID C 500MG EFF. GRAN. IN SACHETS,12,EFF,13
VITONEX 14 SACHET,54,EFF,
WESTAIR 4 MG 14 SACHETS.,57.75,EFF,
WINDY 10 SACHETS,14,EFF,
XENOMAG LEMON  EFF,6,EFF,
ZARROPRAZOLE 20/1680MG 30 SACHETS,54,EFF,
BOLD STOP 5% TOPICAL LOTION,50,HAIR.PREP,
CAFA DS CREAM 120 GM,94,HAIR.PREP,
CAFA HAIR CREAM 50 GM,70,HAIR.PREP,
CERAZETTE 75MG 28 TAB.,43,HAIR.PREP,
EMMYROSA HAIR LOTION 120 ML,108,HAIR.PREP,
FROSITOR 10 MG 10 TABS.,37.5,HAIR.PREP,
FROSITOR 5 MG 10 TABS.,14.63,HAIR.PREP,
HARIR PRO HAIR OIL 100ML,20,HAIR.PREP,
LINDO HAIR OIL SPRAY 120 ML,77.5,HAIR.PREP,
LINDO HAIR OIL SPRAY 250 ML,120,HAIR.PREP,
MAGIC HAIR OIL 60 ML,45,HAIR.PREP,
NANDURABOLIN 25MG/1ML OILY SOLU.,10,HAIR.PREP,
ROSITOR 10MG 14 TABS.,30,HAIR.PREP,
ROSITOR 20MG 14 TAB,42,HAIR.PREP,
SEROLEZE HAIR SERUM 120 ML,120,HAIR.PREP,
TRESS HAIR OIL 120 ML,77.5,HAIR.PREP,
TRESS HAIR OIL 250 ML,110,HAIR.PREP,
TRICHOLAB HAIR LOTION SPRAY 120 ML,140,HAIR.PREP,
VIVIDOL HAIR CREAM 100 GM,99,HAIR.PREP,
ZOCOZET 10/20MG 14 F.C.TAB.,63,HAIR.PREP,
ZYROVAZET 10/20MG 30 TABS.,177,HAIR.PREP,
الفيف لوريال بلسم بالزيت المغذي 200 مل,30,HAIR.PREP,
الو ايفا زيت شعر 200 مل,25,HAIR.PREP,
الو ايفا زيت شعر 300 مل,30,HAIR.PREP,
الو ايفا زيت شعر بالصبار 100 مل,15,HAIR.PREP,
الو ايفا كريم شعر بالصبار 100 جم,15,HAIR.PREP,
الو ايفا كريم شعر بالصبار 200 جم,25,HAIR.PREP,
بالمرز كريم بالبرغموت لتكييف الشعر 150 ج,90,HAIR.PREP,
بالمرز كريم شعر مغذى للشعر انبوبة 50 جم,35,HAIR.PREP,
بالمرز كريم لتصفيف الشعر بزيت الجوجوبا,90,HAIR.PREP,
بانتين بديل زيت صحي ونظيف 180 مل,35,HAIR.PREP,
بانتين شامبو الشعر التالف 400 مل,48,HAIR.PREP,
بانتين شامبو ضد تساقط الشعر 200 مل,28,HAIR.PREP,
بانتين شامبو ضد تساقط الشعر 90 مل,13,HAIR.PREP,
جلات كريم لفرد الشعر صغير,25,HAIR.PREP,
جلات كريم لفرد الشعر كبير,30,HAIR.PREP,
جونسون زيت للأطفال العادى 200 مل,35,HAIR.PREP,
جونسون زيت للأطفال العادى 75 مل,18,HAIR.PREP,
جونسون زيت للأطفال العادى ما قبل النوم,20,HAIR.PREP,
جونسون زيت للأطفال بالصبار 75 مل,20,HAIR.PREP,
جونسون زيت للأطفال ما قبل النوم200 مل,35,HAIR.PREP,
حرير زيت شعر ارجان 100 مل,20,HAIR.PREP,
حرير زيت شعر ارجان 200 مل,35,HAIR.PREP,
حرير زيت شعر اوميجا 100 مل,20,HAIR.PREP,
حرير زيت شعر اوميجا 200 مل,35,HAIR.PREP,
حرير زيت شعر برو200 مل,35,HAIR.PREP,
حرير زيت شعر ثوم 200 مل,35,HAIR.PREP,
دابر املا زيت شعر 45 مل,8,HAIR.PREP,
دابر املا زيت شعر اطفال 100 مل,17,HAIR.PREP,
دابر املا زيت شعر اطفال 200 مل,25,HAIR.PREP,
دابر املا زيت شعر العادي 180 مل,22,HAIR.PREP,
دابر املا زيت شعر العادي 300 مل,29,HAIR.PREP,
دابر املا زيت شعر العادي 90 مل,15,HAIR.PREP,
دابر املا زيت شعر بالياسمين 300 مل,35,HAIR.PREP,
دابر املا كريم شعر ترطيب مكف 125 مل,26,HAIR.PREP,
دابر املا كريم شعر كيراتين 125 مل,25,HAIR.PREP,
دابر املا كريم شعر معالجة التقصف 125 مل,23,HAIR.PREP,
دوف بديل زيت اصلاح مركز 300 مل,35,HAIR.PREP,
دوف بديل زيت لمنع تساقط الشعر 300 مل,35,HAIR.PREP,
دوف شامبو ضد تساقط الشعر 400مل,45,HAIR.PREP,
دوف شامبو ضد تساقط الشعر200 مل,28,HAIR.PREP,
دوف شامبو عناية الزيت المغذي 200 مل,28,HAIR.PREP,
رويال بودرة تفتيح شعر,15,HAIR.PREP,
زيت الحشيش,15,HAIR.PREP,
سباركل زيت شعر الاخضر100 مل,15,HAIR.PREP,
سباركل شامبو الاخضر 400 مل الشعر الجاف,30,HAIR.PREP,
سباركل شامبو الاسود 190 مل لشعر لامع,20,HAIR.PREP,
سباركل شامبو الوردى 190 مل الشعر العادي,20,HAIR.PREP,
سباركل شامبو الوردي 400 مل الشعر العادي,25,HAIR.PREP,
سن بيوتي كريم شعر 125 جم,10,HAIR.PREP,
سنيور كريم جل مثبت للشعر 225 مل,25,HAIR.PREP,
سينور جل شعر 250 مل,18,HAIR.PREP,
شيروزا شامبو للشعر الجاف 400 مل,30,HAIR.PREP,
صانسيلك بديل الزيت جوز الهند 300 مل,35,HAIR.PREP,
صانسيلك زيت 250 مل,30,HAIR.PREP,
صانسيلك زيت خروع ولوز 250 مل,30,HAIR.PREP,
صانسيلك زيت زيتون وافوكادو 250 مل,30,HAIR.PREP,
صانسيلك شامبو بزيت الارجان الاصفر 400 مل,30,HAIR.PREP,
صانسيلك شامبو للشعر الاخضر 350 مل,30,HAIR.PREP,
صانسيلك شامبو للشعر الاسود 400 مل,30,HAIR.PREP,
صانسيلك شامبو للشعر الاصفر 180 مل,20,HAIR.PREP,
صانسيلك شامبو للشعر البرتقالي 350 مل,30,HAIR.PREP,
فاتيكا جيل شعر الازرق انبوبة 185 مل,14,HAIR.PREP,
فاتيكا زيت شعر بالجرجير 45 مل,5,HAIR.PREP,
فاتيكا زيت شعر بالجرجير 90 مل,8,HAIR.PREP,
فاتيكا زيت شعر بالزيتون 180 مل,12,HAIR.PREP,
فاتيكا زيت شعر بالزيتون 45 مل,5,HAIR.PREP,
فاتيكا زيت شعر بالزيتون 90 مل,8,HAIR.PREP,
فاتيكا زيت شعر بالصبار 100 مل,8,HAIR.PREP,
فاتيكا زيت شعر بالصبار 180 مل,12,HAIR.PREP,
فاتيكا زيت شعر بالصبار 45 مل,5,HAIR.PREP,
فاتيكا زيت شعر باللوز 180 مل,12,HAIR.PREP,
فاتيكا زيت شعر باللوز 45 مل,5,HAIR.PREP,
فاتيكا زيت شعر باللوز 90 مل,8,HAIR.PREP,
فاتيكا شامبو اخضر بالزيتون والصبار 400 م,25,HAIR.PREP,
فاتيكا شامبو الاخضر 190 مل,15,HAIR.PREP,
فاتيكا شامبو البنفسجى 190 مل,15,HAIR.PREP,
فاتيكا كريم شعر الاخضر 140جم زيتون وصبار,15,HAIR.PREP,
فاتيكا كريم شعر الاخضر 70 جم زيتون وصبار,10,HAIR.PREP,
فاتيكا كريم شعر الاسود 140 جم الحبة السو,15,HAIR.PREP,
فاتيكا كريم شعر الاسود 70 جم الحبة السود,10,HAIR.PREP,
فاتيكا كريم شعر الاصفر 70 جم ليمون,10,HAIR.PREP,
فاتيكا كريم شعر الاورنج 140 جم اللوز,15,HAIR.PREP,
فاتيكا كريم شعر الاورنج 70 جم اللوز,10,HAIR.PREP,
فاتيكا كريم شعر البني 70 جم ارجان,10,HAIR.PREP,
فاتيكا كريم شعر الزيتي 140 جم حنا,15,HAIR.PREP,
فاتيكا كريم شعر الزيتي 70 جم حنا,10,HAIR.PREP,
فاتيكا كريم شعر اللبني 140 جم جوز الهند,15,HAIR.PREP,
فاتيكا كريم شعر اللبني 70 جم جوز الهند,10,HAIR.PREP,
فرشاة شعر اطفال 2*1,12,HAIR.PREP,
فيانسيه كريم شعر مغذى ضغاط 275 مل,20,HAIR.PREP,
فيم كريم ازالة الشعر البشرة الجافة 40 جم,15,HAIR.PREP,
فينا كريم شعر 150 مل,10,HAIR.PREP,
كازانوفا زيت شعر بالثوم 210 مل,45,HAIR.PREP,
كازانوفا زيت شعر جرجير 210 مل,45,HAIR.PREP,
كازانوفا زيت شعر جوز الهند 210 مل,45,HAIR.PREP,
كازانوفا زيت شعر زيت الحية 210 مل,50,HAIR.PREP,
كازانوفا زيت شعر ياسمين 210 مل,50,HAIR.PREP,
كازانوفا كريم شعر زجاج اصفر 150 مل,50,HAIR.PREP,
كازانوفا كريم شعرزجاج ابيض 150 مل,50,HAIR.PREP,
كازانوفا مزيل شعر احمر 150 مل سبراي,45,HAIR.PREP,
كريم شعر بندولين شيا للاطفال,85,HAIR.PREP,
كريم شعر فيانسيه هير فود 150 مل,10,HAIR.PREP,
كريم شعر فيانسيه2*1 225 مل,15,HAIR.PREP,
كلير شامبو حريمى ضد تساقط الشعر 360 مل,45,HAIR.PREP,
كلير شامبو حريمي ضد تساقط الشعر 180 مل,28,HAIR.PREP,
مان لوك جيل شعر ابيض سبيكى 250 جم,16,HAIR.PREP,
مينك زيت شعر 180 مللى,15,HAIR.PREP,
مينك كريم شعر بالبلسم الاخضر 250 مل,12,HAIR.PREP,
هيد أند شولدر شامبو ضد تساقط الشعر 90 مل,13,HAIR.PREP,
هيد اند شولدر شامبو منعش بالنعناع 200 مل,28,HAIR.PREP,
هير لايف جيل شعر 275,7,HAIR.PREP,
وان كريم الوردي 40 جم البشرة الحساسة,12,HAIR.PREP,
B-FRESH 0.05% MOUTHWASH 500ML,18,MOUTH.WASH,
DG-CARE MOUTH WASH 125ML,16.95,MOUTH.WASH,
HEXITOL 1.25MG/ML MOUTH WASH 100 ML,15,MOUTH.WASH,
MOONY MOUTH WASH 120 ML,15,MOUTH.WASH,
ORA.ZED MOUTH WASH 120ML,16,MOUTH.WASH,
TANTUM VERDE 0.15% mouth wash,9,MOUTH.WASH,
VEROLEX MOUTHWASH 200 ML,25,MOUTH.WASH,
ABIMOL 300MG  RECTAL 5 SUPP,4.5,RECT.SUPP,4
ADWIFLAM 25MG CHILDREN SUPP.,8,RECT.SUPP,4
AMRIZOLE 1 GM 5 RECTAL SUPP.,6.75,RECT.SUPP,
ANOXICAM 20MG  10 SUPP.,15,RECT.SUPP,4
BABY RELIEF 12.5MG SUPP.,6.75,RECT.SUPP,
BABY RELIEF 25MG SUPP.,7.5,RECT.SUPP,
BISADYL 10 MG 10 ADULTS SUPP.,8,RECT.SUPP,
BISADYL 5MG FOR CHILDREN 5 SUPP.,3.4,RECT.SUPP,
CETAL 120MG INFANTILE 5 SUPP,5.25,RECT.SUPP,4
COUGHSED-P CHILDREN 12 SUPP.,18,RECT.SUPP,7
COUGHSED-P INFANTILE 12 SUPP.,15,RECT.SUPP,7
DECLOPHEN 100MG 5 SUPP.,10.5,RECT.SUPP,4
DECLOPHEN 12.5MG 5 SUPP.,6.5,RECT.SUPP,4
DECLOPHEN 25MG 5 SUPP.,7.5,RECT.SUPP,4
DECONGESTYL 12 SUPP.,18.5,RECT.SUPP,5
DISPERCAM  20 MG 5 SUPP.,5.25,RECT.SUPP,
DOLPHIN 12.5MG 10 SUPP,13.5,RECT.SUPP,4
DOLPHIN 25MG 10 SUPP.,15,RECT.SUPP,4
DOLPHIN 50MG 10 SUPP,19.5,RECT.SUPP,4
DOLPHIN 50MG 5 SUPP.,9.75,RECT.SUPP,4
DOLPHIN K 75MG 5 SUPP.,10.25,RECT.SUPP,
EPICOTIL 20MG 5 ADULT SUPP.,13.5,RECT.SUPP,
FAKTU 8 RECTAL SUPP.,30,RECT.SUPP,
GLYCERIN ADULT 5 SUPP. (PHARCO),5.25,RECT.SUPP,8
GLYCERIN INFANTILE 10 SUPP. (GLAXO),5,RECT.SUPP,8
GLYCERIN INFANTILE 5 SUPP. (PHARCO),5.25,RECT.SUPP,8
H-FORMULA SUPP.,10.5,RECT.SUPP,
INDACIN 100MG 10 SUPP.,13,RECT.SUPP,
INDOCID 100 MG 10 RECTAL SUPP.,13,RECT.SUPP,
INDOMETHACIN 100 MG 10 SUPP( ADCO),13.5,RECT.SUPP,4
INDOMETHACIN 100 MG 5 SUPP. ( MISR ),4.25,RECT.SUPP,4
MARCOFEN 500MG SUPP.,6,RECT.SUPP,
MEDEXAFLAM 15MG 12 SUPP.,25.5,RECT.SUPP,4
MEXICAM 15MG RECTAL 5 SUPP,8.5,RECT.SUPP,4
MOBITIL 15MG 5 SUPP,12.75,RECT.SUPP,
NAVOPROXIN 50MG 5 SUPP.,7,RECT.SUPP,
NEO-HAEMORRHAN 6 SUPP.,7.5,RECT.SUPP,
